flow,pairs,bias_ms,mae_ms,rmse_ms,corr,p50_abs_ms,p90_abs_ms,p99_abs_ms,mean_abs_ms,max_abs_ms
0,4925,-0.3458328067974326,1.0056222563801898,2.530895181002152,0.9885123545896366,0.3583317325887947,1.8617029794706959,11.911781094116613,1.0056222563801898,25.34321627655163
1,2786,-1.7309951203141725,2.670056321849983,5.199771756925693,0.8517658545801768,0.5976600195139312,6.493785633425645,23.61143677063509,2.670056321849983,27.859540171478443
2,900,-4.291431066288797,4.529215552844323,11.711551829300978,0.5370355905666103,1.2253850647910234,7.19337501398153,59.91391824129535,4.529215552844323,83.88986765853657
