+0ns 0.0
+3e+08ns 47.0429
+5e+08ns 78.36
+7e+08ns 69
+9e+08ns 80.1
+1.1e+09ns 80.1
+1.3e+09ns 80.1
+1.5e+09ns 80.1
+1.7e+09ns 80.04
+1.9e+09ns 80.1
+2.1e+09ns 80.1
+2.3e+09ns 80.1
+2.5e+09ns 79.98
+2.7e+09ns 80.04
+2.9e+09ns 80.1
+3.1e+09ns 80.1
+3.3e+09ns 80.1
+3.5e+09ns 79.92
+3.7e+09ns 80.1
+3.9e+09ns 80.1
+4.1e+09ns 80.1
+4.3e+09ns 79.92
+4.5e+09ns 80.1
+4.7e+09ns 80.1
+4.9e+09ns 80.04
+5.1e+09ns 80.04
+5.3e+09ns 79.98
+5.5e+09ns 80.04
+5.7e+09ns 80.04
+5.9e+09ns 80.1
+6.1e+09ns 79.92
+6.3e+09ns 80.04
+6.5e+09ns 80.04
+6.7e+09ns 80.1
+6.9e+09ns 80.04
+7.1e+09ns 79.92
+7.3e+09ns 71.82
+7.5e+09ns 79.74
+7.7e+09ns 80.16
+7.9e+09ns 80.22
+8.1e+09ns 80.04
+8.3e+09ns 80.16
+8.5e+09ns 80.16
+8.7e+09ns 80.16
+8.9e+09ns 80.1
+9.1e+09ns 80.04
+9.3e+09ns 80.16
+9.5e+09ns 80.1
+9.7e+09ns 80.16
+9.9e+09ns 79.98
+1.01e+10ns 79.02
+1.03e+10ns 64.74
+1.05e+10ns 37.5
+1.07e+10ns 26.46
+1.09e+10ns 51.66
+1.11e+10ns 52.44
+1.13e+10ns 54.6
+1.15e+10ns 53.16
+1.17e+10ns 66.18
+1.19e+10ns 73.2
+1.21e+10ns 52.56
+1.23e+10ns 45.96
+1.25e+10ns 46.02
+1.27e+10ns 43.44
+1.29e+10ns 47.16
+1.31e+10ns 43.14
+1.33e+10ns 46.08
+1.35e+10ns 44.94
+1.37e+10ns 42.96
+1.39e+10ns 48.54
+1.41e+10ns 42.24
+1.43e+10ns 43.5
+1.45e+10ns 47.88
+1.47e+10ns 44.1
+1.49e+10ns 42.48
+1.51e+10ns 44.1
+1.53e+10ns 46.8
+1.55e+10ns 46.44
+1.57e+10ns 43.74
+1.59e+10ns 43.2
+1.61e+10ns 43.62
+1.63e+10ns 43.62
+1.65e+10ns 44.04
+1.67e+10ns 44.22
+1.69e+10ns 44.34
+1.71e+10ns 44.28
+1.73e+10ns 44.34
+1.75e+10ns 44.22
+1.77e+10ns 44.46
+1.79e+10ns 44.64
+1.81e+10ns 44.82
+1.83e+10ns 45.18
+1.85e+10ns 45.48
+1.87e+10ns 44.7
+1.89e+10ns 42.18
+1.91e+10ns 42.06
+1.93e+10ns 43.14
+1.95e+10ns 45.72
+1.97e+10ns 46.38
+1.99e+10ns 43.14
+2.01e+10ns 41.04
+2.03e+10ns 43.98
+2.05e+10ns 46.86
+2.07e+10ns 34.38
+2.09e+10ns 45.78
+2.11e+10ns 49.56
+2.13e+10ns 49.02
+2.15e+10ns 49.32
+2.17e+10ns 49.38
+2.19e+10ns 50.52
+2.21e+10ns 63.66
+2.23e+10ns 61.44
+2.25e+10ns 59.76
+2.27e+10ns 57.6
+2.29e+10ns 55.62
+2.31e+10ns 52.92
+2.33e+10ns 53.1
+2.35e+10ns 53.94
+2.37e+10ns 53.52
+2.39e+10ns 52.86
+2.41e+10ns 52.5
+2.43e+10ns 51.78
+2.45e+10ns 51.42
+2.47e+10ns 52.32
+2.49e+10ns 52.86
+2.51e+10ns 50.1
+2.53e+10ns 49.38
+2.55e+10ns 50.22
+2.57e+10ns 53.04
+2.59e+10ns 51.06
+2.61e+10ns 49.02
+2.63e+10ns 47.82
+2.65e+10ns 52.02
+2.67e+10ns 50.94
+2.69e+10ns 45.54
+2.71e+10ns 51.84
+2.73e+10ns 49.86
+2.75e+10ns 47.22
+2.77e+10ns 51.42
+2.79e+10ns 44.7
+2.81e+10ns 50.46
+2.83e+10ns 47.34
+2.85e+10ns 49.14
+2.87e+10ns 47.22
+2.89e+10ns 48.48
+2.91e+10ns 46.62
+2.93e+10ns 49.14
+2.95e+10ns 44.34
+2.97e+10ns 52.5
+2.99e+10ns 44.58
+3.01e+10ns 54.3
+3.03e+10ns 60.96
+3.05e+10ns 61.02
+3.07e+10ns 60.78
+3.09e+10ns 60.48
+3.11e+10ns 60.18
+3.13e+10ns 60
+3.15e+10ns 59.7
+3.17e+10ns 59.46
+3.19e+10ns 59.28
+3.21e+10ns 60.66
+3.23e+10ns 61.44
+3.25e+10ns 61.02
+3.27e+10ns 58.5
+3.29e+10ns 57.96
+3.31e+10ns 57.78
+3.33e+10ns 57.54
+3.35e+10ns 61.56
+3.37e+10ns 60.3
+3.39e+10ns 56.82
+3.41e+10ns 56.64
+3.43e+10ns 60.06
+3.45e+10ns 60.18
+3.47e+10ns 55.92
+3.49e+10ns 56.58
+3.51e+10ns 62.46
+3.53e+10ns 55.38
+3.55e+10ns 55.98
+3.57e+10ns 62.1
+3.59e+10ns 54.54
+3.61e+10ns 58.26
+3.63e+10ns 58.62
+3.65e+10ns 53.82
+3.67e+10ns 62.34
+3.69e+10ns 53.58
+3.71e+10ns 59.58
+3.73e+10ns 55.5
+3.75e+10ns 56.7
+3.77e+10ns 57.78
+3.79e+10ns 54.78
+3.81e+10ns 58.86
+3.83e+10ns 54.18
+3.85e+10ns 58.86
+3.87e+10ns 54.54
+3.89e+10ns 57.78
+3.91e+10ns 56.1
+3.93e+10ns 55.38
+3.95e+10ns 59.1
+3.97e+10ns 51.78
+3.99e+10ns 60.18
+4.01e+10ns 69.9
+4.03e+10ns 79.98
+4.05e+10ns 80.04
+4.07e+10ns 79.98
+4.09e+10ns 79.86
+4.11e+10ns 80.04
+4.13e+10ns 79.98
+4.15e+10ns 80.04
+4.17e+10ns 79.98
+4.19e+10ns 79.86
+4.21e+10ns 80.04
+4.23e+10ns 79.98
+4.25e+10ns 80.04
+4.27e+10ns 79.86
+4.29e+10ns 79.98
+4.31e+10ns 80.04
+4.33e+10ns 79.98
+4.35e+10ns 79.98
+4.37e+10ns 79.92
+4.39e+10ns 79.98
+4.41e+10ns 80.04
+4.43e+10ns 79.98
+4.45e+10ns 79.86
+4.47e+10ns 80.04
+4.49e+10ns 79.98
+4.51e+10ns 79.98
+4.53e+10ns 80.04
+4.55e+10ns 79.86
+4.57e+10ns 80.04
+4.59e+10ns 79.98
+4.61e+10ns 79.98
+4.63e+10ns 80.04
+4.65e+10ns 79.86
+4.67e+10ns 79.98
+4.69e+10ns 80.04
+4.71e+10ns 79.98
