0.366856 353313 167936
0.368058 354761 167936
0.369259 356209 167936
0.370461 357657 167936
0.371662 359105 167936
0.372864 360553 167936
0.374066 362001 167936
0.375267 363449 167936
0.376469 364897 167936
0.37767 366345 167936
0.378872 367793 167936
0.380074 369241 167936
0.381275 370689 167936
0.382477 372137 167936
0.383678 373585 167936
0.38488 375033 167936
0.386082 376481 167936
0.387283 377929 167936
0.388485 379377 167936
0.389686 380825 167936
0.390888 382273 167936
0.39209 383721 168960
0.393291 385169 168960
0.394493 386617 168960
0.395694 388065 168960
0.396896 389513 168960
0.398098 390961 168960
0.399299 392409 168960
0.400501 393857 168960
0.401702 395305 168960
0.402904 396753 168960
0.404106 398201 168960
0.405307 399649 168960
0.406509 401097 168960
0.40771 402545 168960
0.408912 403993 168960
0.410114 405441 168960
0.411315 406889 168960
0.412517 408337 168960
0.413718 409785 168960
0.41492 411233 168960
0.416122 412681 168960
0.417323 414129 170496
0.418525 415577 170496
0.419726 417025 170496
0.420928 418473 170496
0.42213 419921 170496
0.423331 421369 170496
0.424533 422817 170496
0.425734 424265 170496
0.426936 425713 170496
0.428138 427161 170496
0.429339 428609 170496
0.430541 430057 170496
0.431742 431505 170496
0.432944 432953 170496
0.434146 434401 170496
0.435347 435849 170496
0.436549 437297 170496
0.43775 438745 170496
0.438952 440193 170496
0.440154 441641 170496
0.441355 443089 170496
0.442557 444537 172032
0.443758 445985 172032
0.44496 447433 172032
0.446162 448881 172032
0.447363 450329 172032
0.448565 451777 172032
0.449766 453225 172032
0.450968 454673 172032
0.45217 456121 172032
0.453371 457569 172032
0.454573 459017 172032
0.455774 460465 172032
0.456976 461913 172032
0.458178 463361 172032
0.459379 464809 172032
0.460581 466257 172032
0.461782 467705 172032
0.462984 469153 172032
0.464186 470601 172032
0.465387 472049 172032
0.466589 473497 172032
0.46779 474945 173568
0.468992 476393 173568
0.470194 477841 173568
0.471395 479289 173568
0.472597 480737 173568
0.473798 482185 173568
0.475 483633 173568
0.476202 485081 173568
0.477403 486529 173568
0.478605 487977 173568
0.479806 489425 173568
0.481008 490873 173568
0.48221 492321 173568
0.483411 493769 173568
0.484613 495217 173568
0.485814 496665 173568
0.487016 498113 173568
0.488218 499561 173568
0.489419 501009 173568
0.490621 502457 173568
0.491822 503905 173568
0.493024 505353 175104
0.494226 506801 175104
0.495427 508249 175104
0.496629 509697 175104
0.49783 511145 175104
0.499032 512593 175104
0.500234 514041 175104
0.501435 515489 175104
0.502637 516937 175104
0.503838 518385 175104
0.50504 519833 175104
0.506242 521281 175104
0.507443 522729 175104
0.508645 524177 175104
0.509846 525625 175104
0.511048 527073 175104
0.51225 528521 175104
0.513451 529969 175104
0.514653 531417 175104
0.515854 532865 175104
0.517056 534313 175104
0.518258 535761 176640
0.519459 537209 176640
0.520661 538657 176640
0.521862 540105 176640
0.523064 541553 176640
0.524266 543001 176640
0.525467 544449 176640
0.526669 545897 176640
0.52787 547345 176640
0.529072 548793 176640
0.530274 550241 176640
0.531475 551689 176640
0.532677 553137 176640
0.533878 554585 176640
0.53508 556033 176640
0.536282 557481 176640
0.537483 558929 176640
0.538685 560377 176640
0.539886 561825 176640
0.541088 563273 176640
0.54229 564721 176640
0.543491 566169 177664
0.544693 567617 177664
0.545894 569065 177664
0.547096 570513 177664
0.548298 571961 177664
0.549499 573409 177664
0.550701 574857 177664
0.551902 576305 177664
0.553104 577753 177664
0.554306 579201 177664
0.555507 580649 177664
0.556709 582097 177664
0.55791 583545 177664
0.559112 584993 177664
0.560314 586441 177664
0.561515 587889 177664
0.562717 589337 177664
0.563918 590785 177664
0.56512 592233 177664
0.566322 593681 177664
0.567523 595129 177664
0.568725 596577 179200
0.569926 598025 179200
0.571128 599473 179200
0.57233 600921 179200
0.573531 602369 179200
0.574733 603817 179200
0.575934 605265 179200
0.577136 606713 179200
0.578338 608161 179200
0.579539 609609 179200
0.580741 611057 179200
0.581942 612505 179200
0.583144 613953 179200
0.584346 615401 179200
0.585547 616849 179200
0.586749 618297 179200
0.58795 619745 179200
0.589152 621193 179200
0.590354 622641 179200
0.591555 624089 179200
0.592757 625537 179200
0.593958 626985 180736
0.59516 628433 180736
0.596362 629881 180736
0.597563 631329 180736
0.598765 632777 180736
0.599966 634225 180736
0.601168 635673 180736
0.60237 637121 180736
0.603571 638569 180736
0.604773 640017 180736
0.605974 641465 180736
0.607176 642913 180736
0.608378 644361 180736
0.609579 645809 180736
0.610781 647257 180736
0.611982 648705 180736
0.613184 650153 180736
0.614386 651601 180736
0.615587 653049 180736
0.616789 654497 180736
0.61799 655945 180736
0.619192 657393 182272
0.620394 658841 182272
0.621595 660289 182272
0.622797 661737 182272
0.623998 663185 182272
0.6252 664633 182272
0.626402 666081 182272
0.627603 667529 182272
0.628805 668977 182272
0.630006 670425 182272
0.631208 671873 182272
0.63241 673321 182272
0.633611 674769 182272
0.634813 676217 182272
0.636014 677665 182272
0.637216 679113 182272
0.638418 680561 182272
0.639619 682009 182272
0.640821 683457 182272
0.642022 684905 182272
0.643224 686353 182272
0.644426 687801 183808
0.645627 689249 183808
0.646829 690697 183808
0.64803 692145 183808
0.649232 693593 183808
0.650434 695041 183808
0.651635 696489 183808
0.652837 697937 183808
0.654038 699385 183808
