flow,pairs,bias_ms,mae_ms,rmse_ms,corr,p50_abs_ms,p90_abs_ms,p99_abs_ms,mean_abs_ms,max_abs_ms
0,4929,-0.23125759661134462,0.654684067830075,1.5134961580688382,0.9955325668702535,0.29112540506905304,1.2394603371175503,6.592325743462215,0.654684067830075,18.87212501613044
1,2782,-0.8630444097456964,1.588150008972717,2.5041299184919708,0.914019349338645,0.5385537199158108,4.48259999480621,8.902082927714293,1.588150008972717,10.993308510652085
2,920,-16.71588384381881,17.244073881578593,33.54141883906438,-0.6668084658158216,3.40855415333985,77.65570712108882,85.19251773110561,17.244073881578593,86.05769542708147
