+0ns 0.0
+3e+08ns 53.4029
+5e+08ns 99.42
+7e+08ns 68.82
+9e+08ns 65.46
+1.1e+09ns 68.1
+1.3e+09ns 70.8
+1.5e+09ns 73.62
+1.7e+09ns 77.46
+1.9e+09ns 80.28
+2.1e+09ns 81.9
+2.3e+09ns 84.78
+2.5e+09ns 87.48
+2.7e+09ns 90.3
+2.9e+09ns 93.18
+3.1e+09ns 96.24
+3.3e+09ns 98.46
+3.5e+09ns 100.08
+3.7e+09ns 100.14
+3.9e+09ns 100.2
+4.1e+09ns 100.08
+4.3e+09ns 100.08
+4.5e+09ns 100.08
+4.7e+09ns 100.08
+4.9e+09ns 100.2
+5.1e+09ns 100.08
+5.3e+09ns 100.02
+5.5e+09ns 100.08
+5.7e+09ns 100.14
+5.9e+09ns 100.08
+6.1e+09ns 100.02
+6.3e+09ns 100.08
+6.5e+09ns 100.14
+6.7e+09ns 100.08
+6.9e+09ns 100.02
+7.1e+09ns 100.02
+7.3e+09ns 100.02
+7.5e+09ns 100.14
+7.7e+09ns 100.02
+7.9e+09ns 100.02
+8.1e+09ns 100.02
+8.3e+09ns 100.14
+8.5e+09ns 100.02
+8.7e+09ns 99.96
+8.9e+09ns 100.02
+9.1e+09ns 100.02
+9.3e+09ns 100.14
+9.5e+09ns 100.02
+9.7e+09ns 100.02
+9.9e+09ns 100.02
+1.01e+10ns 98.88
+1.03e+10ns 84.78
+1.05e+10ns 56.28
+1.07e+10ns 62.58
+1.09e+10ns 80.28
+1.11e+10ns 75.36
+1.13e+10ns 80.22
+1.15e+10ns 75.84
+1.17e+10ns 96.72
+1.19e+10ns 95.7
+1.21e+10ns 77.22
+1.23e+10ns 72.6
+1.25e+10ns 72.36
+1.27e+10ns 69.9
+1.29e+10ns 69.48
+1.31e+10ns 69
+1.33e+10ns 71.82
+1.35e+10ns 72.84
+1.37e+10ns 67.86
+1.39e+10ns 68.16
+1.41e+10ns 74.28
+1.43e+10ns 66.66
+1.45e+10ns 69.72
+1.47e+10ns 70.62
+1.49e+10ns 66.12
+1.51e+10ns 72.84
+1.53e+10ns 64.98
+1.55e+10ns 72.6
+1.57e+10ns 65.58
+1.59e+10ns 70.56
+1.61e+10ns 68.88
+1.63e+10ns 65.94
+1.65e+10ns 71.76
+1.67e+10ns 65.22
+1.69e+10ns 67.68
+1.71e+10ns 70.62
+1.73e+10ns 66.72
+1.75e+10ns 64.26
+1.77e+10ns 69.96
+1.79e+10ns 69.72
+1.81e+10ns 67.14
+1.83e+10ns 64.2
+1.85e+10ns 65.94
+1.87e+10ns 68.64
+1.89e+10ns 68.22
+1.91e+10ns 68.16
+1.93e+10ns 67.86
+1.95e+10ns 66.96
+1.97e+10ns 65.58
+1.99e+10ns 65.46
+2.01e+10ns 65.7
+2.03e+10ns 65.7
+2.05e+10ns 65.88
+2.07e+10ns 58.98
+2.09e+10ns 75.18
+2.11e+10ns 79.74
+2.13e+10ns 76.08
+2.15e+10ns 79.02
+2.17e+10ns 77.22
+2.19e+10ns 78.72
+2.21e+10ns 79.14
+2.23e+10ns 75.18
+2.25e+10ns 77.28
+2.27e+10ns 75.06
+2.29e+10ns 70.14
+2.31e+10ns 74.46
+2.33e+10ns 75
+2.35e+10ns 74.34
+2.37e+10ns 73.62
+2.39e+10ns 71.7
+2.41e+10ns 70.56
+2.43e+10ns 70.62
+2.45e+10ns 70.74
+2.47e+10ns 70.74
+2.49e+10ns 71.04
+2.51e+10ns 71.22
+2.53e+10ns 71.22
+2.55e+10ns 71.22
+2.57e+10ns 70.5
+2.59e+10ns 68.64
+2.61e+10ns 67.5
+2.63e+10ns 67.26
+2.65e+10ns 66.54
+2.67e+10ns 70.86
+2.69e+10ns 71.28
+2.71e+10ns 66.3
+2.73e+10ns 64.74
+2.75e+10ns 67.26
+2.77e+10ns 74.94
+2.79e+10ns 82.08
+2.81e+10ns 81.42
