+0ns 0.0
+3e+08ns 70.0429
+5e+08ns 93.18
+7e+08ns 100.44
+9e+08ns 100.44
+1.1e+09ns 94.5
+1.3e+09ns 100.2
+1.5e+09ns 100.2
+1.7e+09ns 100.14
+1.9e+09ns 100.08
+2.1e+09ns 100.02
+2.3e+09ns 100.08
+2.5e+09ns 100.08
+2.7e+09ns 100.02
+2.9e+09ns 99.96
+3.1e+09ns 99.96
+3.3e+09ns 100.08
+3.5e+09ns 99.9
+3.7e+09ns 99.9
+3.9e+09ns 99.96
+4.1e+09ns 99.84
+4.3e+09ns 100.02
+4.5e+09ns 99.9
+4.7e+09ns 99.84
+4.9e+09ns 99.84
+5.1e+09ns 99.96
+5.3e+09ns 99.84
+5.5e+09ns 99.84
+5.7e+09ns 99.9
+5.9e+09ns 99.84
+6.1e+09ns 99.96
+6.3e+09ns 99.84
+6.5e+09ns 99.84
+6.7e+09ns 99.84
+6.9e+09ns 99.96
+7.1e+09ns 99.84
+7.3e+09ns 99.84
+7.5e+09ns 99.84
+7.7e+09ns 99.9
+7.9e+09ns 100.02
+8.1e+09ns 99.9
+8.3e+09ns 99.9
+8.5e+09ns 99.96
+8.7e+09ns 100.08
+8.9e+09ns 99.96
+9.1e+09ns 99.96
+9.3e+09ns 100.02
+9.5e+09ns 100.02
+9.7e+09ns 100.14
+9.9e+09ns 100.08
+1.01e+10ns 98.76
+1.03e+10ns 68.82
+1.05e+10ns 61.5
+1.07e+10ns 56.58
+1.09e+10ns 50.76
+1.11e+10ns 49.92
+1.13e+10ns 50.58
+1.15e+10ns 51.72
+1.17e+10ns 51.72
+1.19e+10ns 52.92
+1.21e+10ns 49.8
+1.23e+10ns 49.92
+1.25e+10ns 51.72
+1.27e+10ns 52.02
+1.29e+10ns 51.18
+1.31e+10ns 50.16
+1.33e+10ns 51.6
+1.35e+10ns 52.32
+1.37e+10ns 52.74
+1.39e+10ns 52.02
+1.41e+10ns 50.34
+1.43e+10ns 48
+1.45e+10ns 55.08
+1.47e+10ns 58.08
+1.49e+10ns 60.66
+1.51e+10ns 60.48
+1.53e+10ns 59.22
+1.55e+10ns 58.2
+1.57e+10ns 57.9
+1.59e+10ns 57.66
+1.61e+10ns 57.36
+1.63e+10ns 57.12
+1.65e+10ns 56.64
+1.67e+10ns 55.92
+1.69e+10ns 55.32
+1.71e+10ns 55.08
+1.73e+10ns 55.56
+1.75e+10ns 56.4
+1.77e+10ns 57
+1.79e+10ns 57
+1.81e+10ns 56.88
+1.83e+10ns 56.76
+1.85e+10ns 54.6
+1.87e+10ns 55.86
+1.89e+10ns 54.72
+1.91e+10ns 54.18
+1.93e+10ns 55.38
+1.95e+10ns 56.7
+1.97e+10ns 57.54
+1.99e+10ns 57.72
+2.01e+10ns 56.52
+2.03e+10ns 55.56
+2.05e+10ns 46.92
+2.07e+10ns 53.34
+2.09e+10ns 54.48
+2.11e+10ns 51.24
+2.13e+10ns 51.84
+2.15e+10ns 54.06
+2.17e+10ns 52.08
+2.19e+10ns 52.8
+2.21e+10ns 51.72
+2.23e+10ns 51.42
+2.25e+10ns 51.42
+2.27e+10ns 50.88
+2.29e+10ns 51.84
+2.31e+10ns 53.46
+2.33e+10ns 52.14
+2.35e+10ns 47.88
+2.37e+10ns 48.3
+2.39e+10ns 50.7
+2.41e+10ns 56.82
+2.43e+10ns 48.36
+2.45e+10ns 67.38
+2.47e+10ns 81.96
+2.49e+10ns 77.7
+2.51e+10ns 55.86
+2.53e+10ns 33.3
+2.55e+10ns 29.28
+2.57e+10ns 30.42
+2.59e+10ns 36.18
+2.61e+10ns 39.12
+2.63e+10ns 41.7
+2.65e+10ns 37.38
+2.67e+10ns 37.08
+2.69e+10ns 37.44
+2.71e+10ns 37.8
+2.73e+10ns 38.16
+2.75e+10ns 37.68
+2.77e+10ns 33.66
+2.79e+10ns 34.98
+2.81e+10ns 35.64
+2.83e+10ns 39.18
+2.85e+10ns 36.9
+2.87e+10ns 33.72
+2.89e+10ns 36.36
+2.91e+10ns 36.96
+2.93e+10ns 39.24
+2.95e+10ns 34.32
+2.97e+10ns 33.96
+2.99e+10ns 36.36
+3.01e+10ns 39.48
+3.03e+10ns 41.28
+3.05e+10ns 40.56
+3.07e+10ns 40.92
+3.09e+10ns 42.24
+3.11e+10ns 43.02
+3.13e+10ns 40.68
+3.15e+10ns 39.6
+3.17e+10ns 39.66
+3.19e+10ns 39.78
+3.21e+10ns 41.7
+3.23e+10ns 41.52
+3.25e+10ns 41.34
+3.27e+10ns 41.76
+3.29e+10ns 41.88
+3.31e+10ns 42.3
+3.33e+10ns 42.24
+3.35e+10ns 42.3
+3.37e+10ns 42.48
+3.39e+10ns 42.96
+3.41e+10ns 43.32
+3.43e+10ns 43.08
+3.45e+10ns 44.7
+3.47e+10ns 47.16
+3.49e+10ns 42.36
+3.51e+10ns 39.84
+3.53e+10ns 42.42
+3.55e+10ns 42
+3.57e+10ns 49.44
+3.59e+10ns 40.44
+3.61e+10ns 47.46
+3.63e+10ns 46.38
+3.65e+10ns 43.62
+3.67e+10ns 43.08
+3.69e+10ns 43.86
+3.71e+10ns 44.64
+3.73e+10ns 45.3
+3.75e+10ns 45.78
+3.77e+10ns 46.38
+3.79e+10ns 45.3
+3.81e+10ns 42.48
+3.83e+10ns 42.84
+3.85e+10ns 43.38
+3.87e+10ns 48.24
+3.89e+10ns 46.02
+3.91e+10ns 42.06
+3.93e+10ns 41.46
+3.95e+10ns 49.8
+3.97e+10ns 55.02
+3.99e+10ns 52.68
+4.01e+10ns 84.84
+4.03e+10ns 99.84
+4.05e+10ns 99.84
+4.07e+10ns 99.84
+4.09e+10ns 99.84
+4.11e+10ns 99.96
+4.13e+10ns 99.84
+4.15e+10ns 99.84
+4.17e+10ns 99.84
+4.19e+10ns 99.96
+4.21e+10ns 99.84
+4.23e+10ns 99.84
+4.25e+10ns 99.9
+4.27e+10ns 99.9
+4.29e+10ns 99.96
+4.31e+10ns 99.9
+4.33e+10ns 99.96
+4.35e+10ns 99.9
+4.37e+10ns 100.08
+4.39e+10ns 99.96
+4.41e+10ns 99.96
+4.43e+10ns 99.96
+4.45e+10ns 100.02
+4.47e+10ns 100.14
+4.49e+10ns 100.08
+4.51e+10ns 100.08
+4.53e+10ns 100.08
+4.55e+10ns 100.26
+4.57e+10ns 100.14
+4.59e+10ns 100.2
+4.61e+10ns 100.2
+4.63e+10ns 100.2
+4.65e+10ns 100.38
+4.67e+10ns 100.32
+4.69e+10ns 100.32
+4.71e+10ns 100.38
+4.73e+10ns 100.5
+4.75e+10ns 100.44
+4.77e+10ns 100.5
+4.79e+10ns 100.44
+4.81e+10ns 100.5
+4.83e+10ns 92.94
+4.85e+10ns 100.5
+4.87e+10ns 100.44
+4.89e+10ns 100.38
+4.91e+10ns 100.5
+4.93e+10ns 100.38
+4.95e+10ns 100.26
+4.97e+10ns 100.32
+4.99e+10ns 100.262
