0.0 69
20.1399 69.125
20.1403 69.3594
20.2104 78.3145
20.211 77.4001
20.2112 76.6001
20.2813 84.6501
20.2817 82.9438
20.2821 81.5759
20.2825 80.3789
20.2827 79.3315
20.2831 78.4151
20.3529 86.2382
20.3535 84.4584
20.3537 82.9011
20.354 81.5385
20.3543 80.4712
20.3547 79.4123
20.3549 78.4857
20.3553 77.8
20.3556 77.2
20.3559 76.675
20.3565 76.3406
20.3568 75.9231
20.426 84.3077
20.5487 80.2692
20.549 76.7356
20.5495 73.7686
20.5497 71.1725
20.5499 68.901
20.5504 67.0383
20.5507 65.4086
20.5509 63.8575
20.5514 62.6253
20.5517 61.4221
20.5522 60.4944
20.6006 65.6826
20.6009 64.0972
20.6014 62.8351
20.6018 61.7307
20.6021 60.7644
20.6023 59.9188
20.6026 59.179
20.6028 58.5316
20.6033 58.0901
20.6035 57.5789
20.6038 57.1315
20.6041 56.8651
20.6045 56.5069
20.6047 56.1936
20.6051 56.0444
20.6054 55.7888
20.6059 55.5652
20.6064 55.3696
20.6552 55.3234
20.6556 55.283
20.656 55.2476
20.6564 55.2166
20.6566 55.0646
20.6569 54.9315
20.6571 54.94
20.6575 54.9475
20.6578 54.8291
20.6581 54.8505
20.6583 54.8692
20.6588 54.8855
20.659 54.8998
20.6593 54.9123
20.6596 54.9233
20.66 54.8079
20.6605 54.8319
20.6611 54.9779
20.7105 61.1057
20.7108 60.3425
20.7113 59.7997
20.7117 59.1997
20.7119 58.6747
20.7121 58.3404
20.7124 58.0478
20.7127 57.6669
20.7131 57.4585
20.7133 57.2762
20.7136 56.9917
20.7141 56.8677
20.7143 56.7592
20.7146 56.5393
20.7148 56.3469
20.7153 56.3036
20.7156 56.2656
20.7161 56.2324
20.7167 56.0784
20.7665 56.0686
20.7668 56.06
20.7673 56.0525
20.7677 56.0459
20.7679 56.0402
20.7681 56.0352
20.7684 56.0308
20.7687 56.0269
20.7691 56.0236
20.7693 56.0206
20.7696 56.018
20.7701 56.0158
20.7703 56.0138
20.7705 56.0121
20.7708 56.0106
20.7713 56.0092
20.7716 56.0081
20.7721 56.0071
20.7727 56.0062
20.8231 56.1304
20.8233 56.2391
20.8238 56.3342
20.8243 56.4174
20.8245 56.4903
20.8247 56.554
20.825 56.4847
20.8252 56.5491
20.8257 56.6055
20.8259 56.5298
20.8262 56.5886
20.8265 56.64
20.8269 56.56
20.8271 56.615
20.8274 56.6631
20.8277 56.7052
20.8281 56.7421
20.8286 56.7743
20.8292 56.8025
20.88 63.2022
20.8803 62.4269
20.8807 61.7486
20.8811 61.28
20.8815 60.745
20.8817 60.2769
20.8819 59.8673
20.8822 59.6339
20.8825 59.3046
20.8829 59.0165
20.8831 58.8895
20.8834 58.6533
20.8839 58.4466
20.8841 58.3908
20.8843 58.217
20.8846 58.0648
20.8851 58.0567
20.8854 57.9246
20.8859 57.8091
20.8865 57.7079
20.9378 57.6194
20.9382 57.667
20.9385 57.7086
20.939 57.745
20.9392 57.7769
20.9395 57.8048
20.9397 57.8292
20.94 57.7255
20.9405 57.7599
20.9407 57.7899
20.9409 57.6911
20.9413 57.7297
20.9417 57.7635
20.9419 57.6681
20.9421 57.7096
20.9425 57.7459
20.9429 57.6526
20.9433 57.6961
20.9438 57.7341
20.9444 57.7673
20.9962 57.9214
20.9964 58.0562
20.9969 58.0492
20.9973 58.168
20.9976 58.147
20.9979 58.1287
20.9981 58.2376
20.9984 58.3329
20.9987 58.4163
20.9991 58.4892
20.9993 58.5531
20.9996 58.6089
21.0001 58.6578
21.0003 58.7006
21.0005 58.738
21.0008 58.6458
21.0013 58.69
21.0016 58.7288
21.0021 58.7627
21.0027 58.7924
21.055 65.1933
21.0553 64.4191
21.0556 63.7418
21.056 63.274
21.0564 62.7398
21.0568 62.2723
21.057 61.9883
21.0572 61.6147
21.0575 61.2879
21.0578 61.0019
21.0582 60.7517
21.0584 60.5327
21.0587 60.3411
21.0592 60.1735
21.0595 60.0268
21.0598 59.8984
21.06 59.9111
21.0605 59.7972
21.0609 59.6976
21.0613 59.6104
21.0619 59.5341
21.1147 59.5923
21.115 59.6433
21.1153 59.6879
21.1158 59.6019
21.1161 59.6517
21.1165 59.6952
21.1167 59.6083
21.117 59.5323
21.1172 59.5907
21.1176 59.6419
21.1179 59.5616
21.1182 59.6164
21.1184 59.6644
21.1189 59.5813
21.1191 59.6337
21.1194 59.6795
21.1197 59.5945
21.1201 59.6452
21.1206 59.6896
21.1211 59.7284
21.1217 59.7623
21.1749 59.792
21.1751 59.943
21.1754 59.9501
21.1758 59.9564
21.1762 60.0868
21.1766 60.076
21.1768 60.0665
21.177 60.1832
21.1773 60.2853
21.1776 60.2496
21.178 60.3434
21.1782 60.4255
21.1785 60.3723
21.179 60.3258
21.1792 60.41
21.1794 60.3588
21.1798 60.3139
21.1802 60.3997
21.1807 60.3497
21.1811 60.431
21.1817 60.3771
21.2354 67.08
21.2357 66.32
21.2359 65.53
21.2364 64.9637
21.2368 64.4683
21.2371 64.0347
21.2374 63.6554
21.2376 63.3235
21.2378 62.908
21.2382 62.6695
21.2386 62.4608
21.2388 62.1532
21.239 62.0091
21.2396 61.8829
21.2399 61.7726
21.2401 61.676
21.2405 61.5915
21.2409 61.5176
21.2413 61.4529
21.2418 61.3963
21.2424 61.3467
21.2965 68.0534
21.2968 67.1717
21.2971 66.5252
21.2976 65.9596
21.2978 65.3396
21.2983 64.9222
21.2985 64.4319
21.2988 64.0029
21.299 63.7526
21.2992 63.5335
21.2997 63.2168
21.3 62.9397
21.3002 62.8222
21.3006 62.5945
21.3012 62.5201
21.3014 62.4551
21.3017 62.2732
21.302 62.2391
21.3024 62.2092
21.3029 62.058
21.3033 62.0508
21.3039 61.9194
21.3584 61.9295
21.3587 61.9383
21.359 61.821
21.3594 61.8434
21.3597 61.863
21.3602 61.8801
21.3604 61.8951
21.3607 61.9082
21.3609 61.7947
21.3611 61.8203
21.3616 61.8428
21.3619 61.8625
21.3621 61.8796
21.3625 61.8947
21.3631 61.9079
21.3633 61.9194
21.3635 61.9294
21.3639 61.8133
21.3643 61.8366
21.3647 61.857
21.3652 61.8749
21.3658 61.8905
21.4209 61.9042
21.4212 62.0412
21.4215 62.161
21.4218 62.2659
21.4222 62.3577
21.4225 62.438
21.4229 62.3832
21.4231 62.4603
21.4234 62.5278
21.4236 62.5868
21.424 62.5135
21.4243 62.5743
21.4246 62.6275
21.4248 62.549
21.4254 62.6054
21.4258 62.5297
21.426 62.5885
21.4263 62.64
21.4267 62.685
21.4271 62.7243
21.4276 62.7588
21.4282 62.7889
21.4837 69.6903
21.4842 68.979
21.4844 68.2317
21.4847 67.5777
21.4851 67.1305
21.4854 66.6142
21.4859 66.1624
21.4861 65.8921
21.4863 65.5306
21.4866 65.2143
21.4868 64.9375
21.4873 64.8203
21.4875 64.5928
21.4878 64.3937
21.4883 64.3445
21.4887 64.1764
21.489 64.0293
21.4892 63.9007
21.4896 63.7881
21.4899 63.6896
21.4905 63.6034
21.4911 63.653
21.547 70.5713
21.5474 69.7499
21.5479 68.9062
21.5481 68.2929
21.5483 67.7563
21.5488 67.1618
21.5491 66.7665
21.5495 66.4207
21.5499 65.9931
21.5501 65.744
21.5504 65.526
21.5506 65.3352
21.5511 65.1683
21.5513 65.0223
21.5516 64.8945
21.5521 64.7827
21.5525 64.6849
21.5528 64.5992
21.553 64.5243
21.5534 64.4588
21.5537 64.4014
21.5543 64.3513
21.5549 64.1824
21.6112 64.1596
21.6117 64.1396
21.6121 64.2472
21.6124 64.2163
21.6126 64.1892
21.6131 64.2906
21.6133 64.2543
21.6138 64.2225
21.6141 64.3197
21.6143 64.2797
21.6145 64.2447
21.6149 64.2141
21.6153 64.1874
21.6155 64.164
21.6159 64.1435
21.6164 64.1255
21.6167 64.1098
21.617 64.0961
