+0ns 0.0
+3e+08ns 57.2429
+5e+08ns 64.98
+7e+08ns 80.1
+9e+08ns 81.48
+1.1e+09ns 78.3
+1.3e+09ns 79.86
+1.5e+09ns 79.92
+1.7e+09ns 80.94
+1.9e+09ns 78.84
+2.1e+09ns 79.92
+2.3e+09ns 79.86
+2.5e+09ns 80.46
+2.7e+09ns 79.32
+2.9e+09ns 79.92
+3.1e+09ns 79.86
+3.3e+09ns 79.98
+3.5e+09ns 79.92
+3.7e+09ns 79.8
+3.9e+09ns 79.92
+4.1e+09ns 79.86
+4.3e+09ns 80.46
+4.5e+09ns 79.32
+4.7e+09ns 79.92
+4.9e+09ns 79.86
+5.1e+09ns 81
+5.3e+09ns 78.84
+5.5e+09ns 79.86
+5.7e+09ns 79.92
+5.9e+09ns 81.48
+6.1e+09ns 78.3
+6.3e+09ns 79.86
+6.5e+09ns 79.92
+6.7e+09ns 81.78
+6.9e+09ns 78
+7.1e+09ns 79.92
+7.3e+09ns 79.86
+7.5e+09ns 81.3
+7.7e+09ns 78.48
+7.9e+09ns 79.92
+8.1e+09ns 79.86
+8.3e+09ns 80.82
+8.5e+09ns 79.02
+8.7e+09ns 79.86
+8.9e+09ns 79.86
+9.1e+09ns 80.34
+9.3e+09ns 79.5
+9.5e+09ns 79.86
+9.7e+09ns 79.92
+9.9e+09ns 79.86
+1.01e+10ns 56.7
+1.03e+10ns 2.16
+1.05e+10ns 3.06
+1.07e+10ns 4.5
+1.09e+10ns 5.4
+1.11e+10ns 5.46
+1.13e+10ns 5.46
+1.15e+10ns 6.36
+1.17e+10ns 6.78
+1.19e+10ns 7.38
+1.21e+10ns 7.86
+1.23e+10ns 8.4
+1.25e+10ns 9.06
+1.27e+10ns 10.2
+1.29e+10ns 10.92
+1.31e+10ns 11.64
+1.33e+10ns 13.14
+1.35e+10ns 13.8
+1.37e+10ns 14.58
+1.39e+10ns 15.96
+1.41e+10ns 18
+1.43e+10ns 19.68
+1.45e+10ns 20.58
+1.47e+10ns 21.06
+1.49e+10ns 23.46
+1.51e+10ns 23.58
+1.53e+10ns 24.12
+1.55e+10ns 25.08
+1.57e+10ns 25.92
+1.59e+10ns 27.24
+1.61e+10ns 28.98
+1.63e+10ns 29.88
+1.65e+10ns 30.36
+1.67e+10ns 31.08
+1.69e+10ns 33
+1.71e+10ns 33.72
+1.73e+10ns 34.26
+1.75e+10ns 35.34
+1.77e+10ns 35.88
+1.79e+10ns 35.82
+1.81e+10ns 36.6
+1.83e+10ns 38.76
+1.85e+10ns 39.12
+1.87e+10ns 39.84
+1.89e+10ns 40.74
+1.91e+10ns 41.46
+1.93e+10ns 41.88
+1.95e+10ns 41.88
+1.97e+10ns 43.44
+1.99e+10ns 43.98
+2.01e+10ns 44.04
+2.03e+10ns 58.68
+2.05e+10ns 36.18
+2.07e+10ns 38.4
+2.09e+10ns 31.62
+2.11e+10ns 29.04
+2.13e+10ns 28.74
+2.15e+10ns 29.76
+2.17e+10ns 25.92
+2.19e+10ns 26.64
+2.21e+10ns 23.82
+2.23e+10ns 23.7
+2.25e+10ns 22.5
+2.27e+10ns 20.52
+2.29e+10ns 19.74
+2.31e+10ns 18.24
+2.33e+10ns 17.4
+2.35e+10ns 16.5
+2.37e+10ns 15.78
+2.39e+10ns 15.12
+2.41e+10ns 14.34
+2.43e+10ns 13.26
+2.45e+10ns 13.08
+2.47e+10ns 12.12
+2.49e+10ns 11.82
+2.51e+10ns 11.1
+2.53e+10ns 11.04
+2.55e+10ns 10.38
+2.57e+10ns 9.18
+2.59e+10ns 9.66
+2.61e+10ns 8.88
+2.63e+10ns 8.94
+2.65e+10ns 8.52
+2.67e+10ns 8.22
+2.69e+10ns 8.1
+2.71e+10ns 7.32
+2.73e+10ns 7.56
+2.75e+10ns 7.26
+2.77e+10ns 7.14
+2.79e+10ns 7.02
+2.81e+10ns 6.96
+2.83e+10ns 6.9
+2.85e+10ns 6.96
+2.87e+10ns 6.54
+2.89e+10ns 6.54
+2.91e+10ns 6.6
+2.93e+10ns 6.3
+2.95e+10ns 6.48
+2.97e+10ns 6.42
+2.99e+10ns 6.24
+3.01e+10ns 6.48
+3.03e+10ns 4.14
+3.05e+10ns 3
+3.07e+10ns 9.96
+3.09e+10ns 29.88
+3.11e+10ns 73.98
+3.13e+10ns 77.58
+3.15e+10ns 78.24
+3.17e+10ns 76.98
+3.19e+10ns 77.76
+3.21e+10ns 77.82
+3.23e+10ns 79.5
+3.25e+10ns 76.26
+3.27e+10ns 77.94
+3.29e+10ns 78
+3.31e+10ns 78
+3.33e+10ns 78.84
+3.35e+10ns 77.52
+3.37e+10ns 78.18
+3.39e+10ns 78.3
+3.41e+10ns 79.44
+3.43e+10ns 77.34
+3.45e+10ns 78.48
+3.47e+10ns 78.48
+3.49e+10ns 78.48
+3.51e+10ns 80.22
+3.53e+10ns 77.04
+3.55e+10ns 78.66
+3.57e+10ns 78.6
+3.59e+10ns 78.9
+3.61e+10ns 77.94
+3.63e+10ns 78.48
+3.65e+10ns 78.6
+3.67e+10ns 78.6
+3.69e+10ns 80.16
+3.71e+10ns 76.2
+3.73e+10ns 78.24
+3.75e+10ns 78.3
+3.77e+10ns 78.36
+3.79e+10ns 78.9
+3.81e+10ns 77.82
+3.83e+10ns 78.42
+3.85e+10ns 78.48
+3.87e+10ns 79.92
+3.89e+10ns 76.86
+3.91e+10ns 78.54
+3.93e+10ns 78.54
+3.95e+10ns 78.6
+3.97e+10ns 79.14
+3.99e+10ns 77.22
+4.01e+10ns 79.02
+4.03e+10ns 79.92
+4.05e+10ns 81.06
+4.07e+10ns 78.72
+4.09e+10ns 79.86
+4.11e+10ns 29.22
+4.13e+10ns 32.46
+4.15e+10ns 81.3
+4.17e+10ns 78.6
+4.19e+10ns 79.92
+4.21e+10ns 79.92
+4.23e+10ns 79.86
+4.25e+10ns 80.76
+4.27e+10ns 79.02
+4.29e+10ns 79.92
+4.31e+10ns 79.86
+4.33e+10ns 81.42
+4.35e+10ns 78.36
+4.37e+10ns 79.92
+4.39e+10ns 79.92
+4.41e+10ns 79.86
+4.43e+10ns 80.52
+4.45e+10ns 79.26
+4.47e+10ns 79.92
+4.49e+10ns 79.86
+4.51e+10ns 81.66
+4.53e+10ns 78.12
+4.55e+10ns 79.92
+4.57e+10ns 79.92
+4.59e+10ns 79.92
+4.61e+10ns 80.22
+4.63e+10ns 79.5
+4.65e+10ns 79.92
+4.67e+10ns 79.86
+4.69e+10ns 81.9
+4.71e+10ns 77.94
+4.73e+10ns 79.86
+4.75e+10ns 79.92
+4.77e+10ns 80.16
+4.79e+10ns 79.74
+4.81e+10ns 79.74
+4.83e+10ns 79.92
+4.85e+10ns 79.86
+4.87e+10ns 81.78
+4.89e+10ns 78.06
+4.91e+10ns 79.86
+4.93e+10ns 79.92
+4.95e+10ns 80.4
+4.97e+10ns 79.38
+4.99e+10ns 79.8621
