+0ns 0.0
+3e+08ns 34.6829
+5e+08ns 47.94
+7e+08ns 42.36
+9e+08ns 50.1
+1.1e+09ns 50.1
+1.3e+09ns 50.1
+1.5e+09ns 50.1
+1.7e+09ns 50.04
+1.9e+09ns 39.12
+2.1e+09ns 44.28
+2.3e+09ns 47.34
+2.5e+09ns 49.56
+2.7e+09ns 50.22
+2.9e+09ns 29.52
+3.1e+09ns 32.34
+3.3e+09ns 34.08
+3.5e+09ns 37.86
+3.7e+09ns 40.26
+3.9e+09ns 38.88
+4.1e+09ns 42.42
+4.3e+09ns 44.58
+4.5e+09ns 47.28
+4.7e+09ns 49.86
+4.9e+09ns 45.12
+5.1e+09ns 48.24
+5.3e+09ns 50.1
+5.5e+09ns 50.16
+5.7e+09ns 50.34
+5.9e+09ns 36.54
+6.1e+09ns 39.66
+6.3e+09ns 42.18
+6.5e+09ns 45.12
+6.7e+09ns 47.82
+6.9e+09ns 43.74
+7.1e+09ns 46.98
+7.3e+09ns 49.26
+7.5e+09ns 50.16
+7.7e+09ns 50.16
+7.9e+09ns 41.7
+8.1e+09ns 45.3
+8.3e+09ns 47.7
+8.5e+09ns 49.92
+8.7e+09ns 50.22
+8.9e+09ns 43.98
+9.1e+09ns 47.22
+9.3e+09ns 49.44
+9.5e+09ns 50.34
+9.7e+09ns 50.16
+9.9e+09ns 37.08
+1.01e+10ns 40.14
+1.03e+10ns 28.26
+1.05e+10ns 12.78
+1.07e+10ns 8.34
+1.09e+10ns 2.58
+1.11e+10ns 4.62
+1.13e+10ns 4.14
+1.15e+10ns 3
+1.17e+10ns 4.74
+1.19e+10ns 1.86
+1.21e+10ns 1.74
+1.23e+10ns 2.46
+1.25e+10ns 3.9
+1.27e+10ns 4.44
+1.29e+10ns 2.1
+1.31e+10ns 2.4
+1.33e+10ns 3.36
+1.35e+10ns 4.92
+1.37e+10ns 6.9
+1.39e+10ns 3.66
+1.41e+10ns 4.74
+1.43e+10ns 5.52
+1.45e+10ns 10.32
+1.47e+10ns 12.54
+1.49e+10ns 7.32
+1.51e+10ns 9.12
+1.53e+10ns 10.32
+1.55e+10ns 14.4
+1.57e+10ns 17.82
+1.59e+10ns 9.48
+1.61e+10ns 12.9
+1.63e+10ns 14.46
+1.65e+10ns 17.88
+1.67e+10ns 18.96
+1.69e+10ns 12
+1.71e+10ns 13.32
+1.73e+10ns 14.4
+1.75e+10ns 16.92
+1.77e+10ns 17.52
+1.79e+10ns 10.92
+1.81e+10ns 11.58
+1.83e+10ns 13.32
+1.85e+10ns 17.52
+1.87e+10ns 21.66
+1.89e+10ns 11.16
+1.91e+10ns 14.88
+1.93e+10ns 15.78
+1.95e+10ns 20.28
+1.97e+10ns 20.7
+1.99e+10ns 14.7
+2.01e+10ns 16.92
+2.03e+10ns 12.54
+2.05e+10ns 7.14
