flow,corr,slope,intercept,best_lag_ms,lag_corr,sign_accuracy
0,0.9966649647673782,0.9853489683710108,0.1877009825882345,0.0,0.9966649647673782,0.5472479298587433
1,0.9990532225860184,1.003089904514273,-0.2875616997482374,0.0,0.9990532225860184,0.5740131578947368
2,0.9993125946539761,1.0128110481412091,-0.1938517233910644,0.0,0.9993125946539761,0.5749674054758801
