flow,pairs,bias_ms,mae_ms,rmse_ms,corr,p50_abs_ms,p90_abs_ms,p99_abs_ms,mean_abs_ms,max_abs_ms
0,4923,-0.1559961000183913,0.44264526384761504,1.0727030618813733,0.9948698810093303,0.14360948989889977,1.2081003797492698,4.445250413012074,0.44264526384761504,14.978166414920693
1,2923,-0.1466148888246337,0.6958432908286083,1.7152050353519483,0.9840522919555239,0.21345290551771257,1.7243430173015308,6.379735695482456,0.6958432908286083,23.507039799097804
2,903,-0.13327555861549242,0.5242993788906783,1.0986193651305316,0.9954804492636159,0.20076666683356947,1.3282796449613685,4.639106198064164,0.5242993788906783,10.625490944222165
