flow,corr,slope,intercept,best_lag_ms,lag_corr,sign_accuracy
0,0.999748251422264,0.9886033199288373,0.17810043894082586,0.0,0.999748251422264,0.5610824742268041
1,0.9986832357727453,0.993126934440198,-0.2873183656011228,0.0,0.9986832357727453,0.5906351414000928
2,0.9956270537838345,1.0022070492119435,-1.3584187398975733,0.0,0.9956270537838345,0.5645161290322581
