flow,pairs,bias_ms,mae_ms,rmse_ms,corr,p50_abs_ms,p90_abs_ms,p99_abs_ms,mean_abs_ms,max_abs_ms
0,4923,-0.8581369472344517,1.5523681493903365,3.5401064273515694,0.9759721111591112,0.37477080104705607,3.757677201010298,15.280147100047191,1.5523681493903365,28.62681049249997
1,2904,-0.5130802132793404,1.65461156618754,3.885594656796881,0.9458285872510811,0.486911546430278,3.1289062540713424,15.711641562484743,1.65461156618754,25.773512824674206
2,898,-0.021695226512340605,0.8166534662595661,1.5144339349679927,0.853995610432476,0.506993505242427,1.4817189398579573,6.236249581713467,0.8166534662595661,12.230582977737008
