0.0 10136
20.1357 13032
20.1442 15928
20.1538 18824
20.1838 21720
20.191 24616
20.1982 27512
20.2054 30408
20.2126 33304
20.2211 36200
20.2355 39096
20.2415 41992
20.2487 44888
20.2547 47784
20.2691 50680
20.2763 53576
20.2823 56472
20.2944 59368
20.3004 62264
20.3052 65160
20.31 68056
20.3256 70952
20.328 73848
20.3304 76744
20.3328 79640
20.3352 82536
20.3376 85432
20.3412 88328
20.3448 91224
20.3484 94120
20.3508 97016
20.3544 99912
20.358 102808
20.3616 105704
20.3653 108600
20.3677 111496
20.3809 114392
20.3845 117288
20.3881 120184
20.3941 123080
20.3977 125976
20.4037 128872
20.4794 131768
20.8291 132280
21.7459 96669
21.8036 93773
22.1616 96669
22.1821 77920
22.2097 75024
22.5894 77920
22.6399 75024
22.6687 59124
22.9907 62020
23.04 59124
23.4053 62020
23.457 59124
23.4738 58458
23.7309 53497
23.8199 56393
23.8691 53497
24.1022 51174
24.2212 54070
24.2717 51174
24.6321 54070
24.685 51174
24.8064 50277
25.0407 53173
25.0491 50806
25.0923 47910
25.4456 50806
25.4937 47910
25.8542 50806
25.9082 47910
25.9899 47015
26.2759 49911
26.3312 47015
26.3564 43822
26.6941 46718
26.7433 43822
27.1074 46718
27.1615 43822
27.3429 43138
27.522 46034
27.5785 43138
27.7118 40145
27.9401 43041
27.9882 40145
28.3451 43041
28.3991 40145
28.756 43041
28.8089 40145
28.875 38872
29.191 41768
29.2475 38872
29.3664 37082
29.6224 39978
29.6789 37082
