+0ns 0.0
+3e+08ns 9.24288
+5e+08ns 7.98
+7e+08ns 10.02
+9e+08ns 9.96
+1.1e+09ns 10.2
+1.3e+09ns 9.78
+1.5e+09ns 9.96
+1.7e+09ns 10.02
+1.9e+09ns 10.02
+2.1e+09ns 9.96
+2.3e+09ns 10.2
+2.5e+09ns 9.78
+2.7e+09ns 9.96
+2.9e+09ns 10.02
+3.1e+09ns 9.96
+3.3e+09ns 9.96
+3.5e+09ns 10.08
+3.7e+09ns 10.08
+3.9e+09ns 9.84
+4.1e+09ns 9.96
+4.3e+09ns 10.02
+4.5e+09ns 9.96
+4.7e+09ns 10.02
+4.9e+09ns 10.2
+5.1e+09ns 9.72
+5.3e+09ns 10.02
+5.5e+09ns 9.96
+5.7e+09ns 10.02
+5.9e+09ns 9.96
+6.1e+09ns 10.14
+6.3e+09ns 9.96
+6.5e+09ns 9.9
+6.7e+09ns 9.96
+6.9e+09ns 9.96
+7.1e+09ns 10.02
+7.3e+09ns 9.96
+7.5e+09ns 10.26
+7.7e+09ns 9.72
+7.9e+09ns 10.02
+8.1e+09ns 9.96
+8.3e+09ns 10.02
+8.5e+09ns 9.96
+8.7e+09ns 10.14
+8.9e+09ns 9.9
+9.1e+09ns 9.9
+9.3e+09ns 10.02
+9.5e+09ns 9.96
+9.7e+09ns 10.02
+9.9e+09ns 10.02
+1.01e+10ns 6.66
+1.03e+10ns 3.48
+1.05e+10ns 4.56
+1.07e+10ns 4.68
+1.09e+10ns 4.32
+1.11e+10ns 4.32
+1.13e+10ns 5.1
+1.15e+10ns 5.1
+1.17e+10ns 5.22
+1.19e+10ns 5.46
+1.21e+10ns 5.7
+1.23e+10ns 5.88
+1.25e+10ns 5.88
+1.27e+10ns 5.88
+1.29e+10ns 6.12
+1.31e+10ns 6.12
+1.33e+10ns 6.12
+1.35e+10ns 6.42
+1.37e+10ns 6.54
+1.39e+10ns 6.48
+1.41e+10ns 6.6
+1.43e+10ns 6.84
+1.45e+10ns 6.72
+1.47e+10ns 6.72
+1.49e+10ns 6.84
+1.51e+10ns 6.84
+1.53e+10ns 6.78
+1.55e+10ns 6.84
+1.57e+10ns 7.14
+1.59e+10ns 7.14
+1.61e+10ns 6.9
+1.63e+10ns 6.96
+1.65e+10ns 7.14
+1.67e+10ns 7.26
+1.69e+10ns 7.2
+1.71e+10ns 7.14
+1.73e+10ns 7.14
+1.75e+10ns 7.02
+1.77e+10ns 7.26
+1.79e+10ns 7.26
+1.81e+10ns 7.2
+1.83e+10ns 7.26
+1.85e+10ns 7.14
+1.87e+10ns 7.08
+1.89e+10ns 7.08
+1.91e+10ns 7.14
+1.93e+10ns 7.32
+1.95e+10ns 7.14
+1.97e+10ns 7.02
+1.99e+10ns 7.14
+2.01e+10ns 7.26
+2.03e+10ns 5.52
+2.05e+10ns 0.66
+2.07e+10ns 2.52
+2.09e+10ns 4.38
+2.11e+10ns 4.2
+2.13e+10ns 4.68
+2.15e+10ns 5.52
+2.17e+10ns 4.2
+2.19e+10ns 4.5
+2.21e+10ns 3.54
+2.23e+10ns 3.6
+2.25e+10ns 4.02
+2.27e+10ns 4.56
+2.29e+10ns 4.02
+2.31e+10ns 4.26
+2.33e+10ns 4.08
+2.35e+10ns 4.2
+2.37e+10ns 4.02
+2.39e+10ns 4.38
+2.41e+10ns 4.14
+2.43e+10ns 4.5
+2.45e+10ns 4.38
+2.47e+10ns 3.96
+2.49e+10ns 4.38
+2.51e+10ns 4.08
+2.53e+10ns 4.38
+2.55e+10ns 4.08
+2.57e+10ns 4.26
+2.59e+10ns 4.08
+2.61e+10ns 4.26
